0.2636319398880005, 0.47724074125289917, 0.13812889158725739
0.26361122727394104, 0.47730129957199097, 0.13808920979499817
0.26341772079467773, 0.4771009385585785, 0.13780611753463745
0.26341378688812256, 0.47709470987319946, 0.13779878616333008
0.263418972492218, 0.47709524631500244, 0.13779760897159576
0.26361003518104553, 0.47730350494384766, 0.13808296620845795
0.2636302709579468, 0.4772385358810425, 0.13811880350112915
0.2636320888996124, 0.47723495960235596, 0.13812696933746338
0.2636282742023468, 0.47722554206848145, 0.13812309503555298
0.2636358439922333, 0.4772063195705414, 0.13812562823295593
0.26363110542297363, 0.47720348834991455, 0.13811999559402466
0.26363006234169006, 0.47720688581466675, 0.13811291754245758
0.2634235918521881, 0.4770658314228058, 0.13781094551086426
0.2636338174343109, 0.47723662853240967, 0.13811461627483368
0.26361483335494995, 0.4772997200489044, 0.13808627426624298
0.26363152265548706, 0.477256178855896, 0.1381199210882187
0.26363638043403625, 0.4772551655769348, 0.13812246918678284
0.2636341154575348, 0.4772453308105469, 0.13812346756458282
0.2634294629096985, 0.4770733118057251, 0.13781850039958954
0.2634445130825043, 0.4770101010799408, 0.137831449508667
0.26342272758483887, 0.4770568311214447, 0.1378028690814972
0.263440877199173, 0.4770139455795288, 0.1378363072872162
0.2636266052722931, 0.4772278070449829, 0.13811898231506348
0.26362836360931396, 0.47723153233528137, 0.13812178373336792
0.2636319398880005, 0.4772395193576813, 0.13812802731990814
0.2636291980743408, 0.4772413969039917, 0.13813048601150513
0.2636241018772125, 0.47723326086997986, 0.13811305165290833
0.2634359300136566, 0.4770199656486511, 0.13784176111221313
0.2634362578392029, 0.4770190119743347, 0.1378362476825714
0.26360851526260376, 0.4772879183292389, 0.138090118765831
0.2636236250400543, 0.477244108915329, 0.13811933994293213
0.26363077759742737, 0.4772513210773468, 0.13812649250030518
0.2636304199695587, 0.4772510528564453, 0.1381324827671051
0.2636258006095886, 0.47723808884620667, 0.1381227821111679
0.26362720131874084, 0.4772275686264038, 0.13811856508255005
0.2634328603744507, 0.477018266916275, 0.1378336399793625
0.2634316384792328, 0.4770152270793915, 0.13783036172389984
0.2634214460849762, 0.4770662188529968, 0.1378147453069687
0.26362892985343933, 0.4772335886955261, 0.13812771439552307
0.2636358141899109, 0.4772498309612274, 0.13813048601150513
0.26363202929496765, 0.47724559903144836, 0.1381356120109558
0.26362764835357666, 0.477250337600708, 0.13812635838985443
0.2636262774467468, 0.47724130749702454, 0.1381216049194336
0.26343780755996704, 0.4770246148109436, 0.13783997297286987
0.26343023777008057, 0.4770205318927765, 0.13783082365989685
0.2634339928627014, 0.4770186245441437, 0.1378326117992401
0.26362529397010803, 0.47723862528800964, 0.1381203979253769
0.26362910866737366, 0.47724124789237976, 0.13813386857509613
0.2636320888996124, 0.47724077105522156, 0.13814175128936768
0.2636224627494812, 0.4772326648235321, 0.13813050091266632
0.2636253833770752, 0.47723373770713806, 0.13812541961669922
0.26343125104904175, 0.4770191013813019, 0.13782911002635956
